"Sage Order#","Proposal Number",Tag#,Product,"Product Description","# of Nets","Item Description","Item Code",QuantityPerNet,TotalQuantity,UOM,Step,"Activity Code","Expected Labor Time","Total Expected Labor Time","Actual Labor Time","Shipping Location","Product Location","Inventory Location","Expected Shipping Date",LOT,Notes
,081517RR1143,"3-4 Weeks ARO",LPN-RSB,"PLAYTIME ASSEMBLY Netform Lily Pad Net with Spreader Bars and Associated SS Hardware SS D Shackle Terminations Size: 40.83 FT x 6.00 FT Body Length: 36.00 FT Rope: 16mm Hercules Rope Sand ",1,"5/8 Spring Lock Washer SS",LW58SS,4,4,EA,141,ASY,0.004,0.004,,000,181,181,,,
,081517RR1143,"3-4 Weeks ARO",LPN-RSB,"PLAYTIME ASSEMBLY Netform Lily Pad Net with Spreader Bars and Associated SS Hardware SS D Shackle Terminations Size: 40.83 FT x 6.00 FT Body Length: 36.00 FT Rope: 16mm Hercules Rope Sand ",1,"5/8-11 x 2ft Threaded Rod SS",THR58SS,1.33,1.33,EA,899,PACK,0.00133,0.00133,,000,181,000,,,
,081517RR1143,,LPN-PT,"Soft Rope Lily Pad Net with Spreader Bars, Netform Side Ropes and Associated SS Attachment Hardware;Size: 55.00 FT x 12.00 FT;Body Length: 33.00 FT;Rope: 16mm Hercules Rope Blue;;",1,"5/8in Lifting Eye Nut SS",LEN58SS,4,4,EA,260,ASY,0.004,0.004,,000,181,181,,,
,081517RR1143,,LPN-PT,"Soft Rope Lily Pad Net with Spreader Bars, Netform Side Ropes and Associated SS Attachment Hardware;Size: 55.00 FT x 12.00 FT;Body Length: 33.00 FT;Rope: 16mm Hercules Rope Blue;;",1,"15/32in Shackle No Snag SS",SHK15NSSS,2,2,EA,260,MFER,0.002,0.002,,000,181,181,,,
,081517RR1143,,LPN-PT,"Soft Rope Lily Pad Net with Spreader Bars, Netform Side Ropes and Associated SS Attachment Hardware;Size: 55.00 FT x 12.00 FT;Body Length: 33.00 FT;Rope: 16mm Hercules Rope Blue;;",1,"1/2 x 6 Jaw  Eye Closed Body",TB126JESS,2,2,EA,260,MFER,0.03333,0.03333,,000,181,181,,,
,081517RR1143,,LPN-PT,"Soft Rope Lily Pad Net with Spreader Bars, Netform Side Ropes and Associated SS Attachment Hardware;Size: 55.00 FT x 12.00 FT;Body Length: 33.00 FT;Rope: 16mm Hercules Rope Blue;;",1,"1/2 Thimble SS",TM12SS,8,8,EA,260,MFER,0.03333,0.03333,,000,181,181,,,
,081517RR1143,,LPN-PT,"Soft Rope Lily Pad Net with Spreader Bars, Netform Side Ropes and Associated SS Attachment Hardware;Size: 55.00 FT x 12.00 FT;Body Length: 33.00 FT;Rope: 16mm Hercules Rope Blue;;",1,"GC16-E Alum Eye Ferrule",ALGC16E,4,4,EA,260,FRP2,0.13333,0.13333,,000,181,181,,,
,081517RR1143,,LPN-PT,"Soft Rope Lily Pad Net with Spreader Bars, Netform Side Ropes and Associated SS Attachment Hardware;Size: 55.00 FT x 12.00 FT;Body Length: 33.00 FT;Rope: 16mm Hercules Rope Blue;;",1,"5/8 x 3.0 316 HH Bolt SS",B583.0SS,4,4,EA,300,ASY,0.06667,0.06667,,000,181,181,,,
,081517RR1143,,LPN-PT,"Soft Rope Lily Pad Net with Spreader Bars, Netform Side Ropes and Associated SS Attachment Hardware;Size: 55.00 FT x 12.00 FT;Body Length: 33.00 FT;Rope: 16mm Hercules Rope Blue;;",1,"444-08 Knot-ball 48mm Tan",HCJSD,175,175,EA,300,ASY,5.83333,5.83333,,000,181,181,,,
,081517RR1143,,LPN-PT,"Soft Rope Lily Pad Net with Spreader Bars, Netform Side Ropes and Associated SS Attachment Hardware;Size: 55.00 FT x 12.00 FT;Body Length: 33.00 FT;Rope: 16mm Hercules Rope Blue;;",1,"5/8 Spring Lock Washer SS",LW58SS,4,4,EA,300,ASY,0.004,0.004,,000,181,181,,,
,081517RR1143,,LPN-PT,"Soft Rope Lily Pad Net with Spreader Bars, Netform Side Ropes and Associated SS Attachment Hardware;Size: 55.00 FT x 12.00 FT;Body Length: 33.00 FT;Rope: 16mm Hercules Rope Blue;;",1,"Standard ""T"" Joint Sand",HT445SD,70,70,EA,300,ASY,1.16667,1.16667,,000,181,181,,,
,081517RR1143,,LPN-PT,"Soft Rope Lily Pad Net with Spreader Bars, Netform Side Ropes and Associated SS Attachment Hardware;Size: 55.00 FT x 12.00 FT;Body Length: 33.00 FT;Rope: 16mm Hercules Rope Blue;;",1,"16mm Hercules Rope Sand",RNF16SD,146.48398,146.48398,M,140,CUTL,0.73242,0.73242,,000,181,181,,,
,081517RR1143,,LPN-RSB,"Soft Rope Lily Pad Net with Spreader Bars, Netform Side Ropes and Associated SS Attachment Hardware;Size: 55.00 FT x 12.00 FT;Body Length: 33.00 FT;Rope: 16mm Hercules Rope Blue;;",1,"5/8in Lifting Eye Nut SS",LEN58SS,8,8,EA,141,ASY,0.008,0.008,,000,181,181,,,
,081517RR1143,,LPN-RSB,"Soft Rope Lily Pad Net with Spreader Bars, Netform Side Ropes and Associated SS Attachment Hardware;Size: 55.00 FT x 12.00 FT;Body Length: 33.00 FT;Rope: 16mm Hercules Rope Blue;;",1,"1/2 x 6 Jaw  Eye Closed Body",TB126JESS,2,2,EA,141,CUTL,0.03333,0.03333,,000,181,181,,,
,081517RR1143,,LPN-RSB,"Soft Rope Lily Pad Net with Spreader Bars, Netform Side Ropes and Associated SS Attachment Hardware;Size: 55.00 FT x 12.00 FT;Body Length: 33.00 FT;Rope: 16mm Hercules Rope Blue;;",1,"1/2in Synthetic Round Rope Thimble Black
1/2in Synthetic Round Rope Thi",TM12NY,68,68,EA,140,CUTL,0.28333,0.28333,,000,181,181,,,
,081517RR1143,,LPN-RSB,"Soft Rope Lily Pad Net with Spreader Bars, Netform Side Ropes and Associated SS Attachment Hardware;Size: 55.00 FT x 12.00 FT;Body Length: 33.00 FT;Rope: 16mm Hercules Rope Blue;;",1,"1/2 Thimble SS",TM12SS,8,8,EA,141,CUTL,0.03333,0.03333,,000,181,181,,,
,081517RR1143,,LPN-RSB,"Soft Rope Lily Pad Net with Spreader Bars, Netform Side Ropes and Associated SS Attachment Hardware;Size: 55.00 FT x 12.00 FT;Body Length: 33.00 FT;Rope: 16mm Hercules Rope Blue;;",1,"GC16-E Alum Eye Ferrule",ALGC16E,12,12,EA,141,FRP2,0.4,0.4,,000,181,181,,,
,081517RR1143,,LPN-RSB,"Soft Rope Lily Pad Net with Spreader Bars, Netform Side Ropes and Associated SS Attachment Hardware;Size: 55.00 FT x 12.00 FT;Body Length: 33.00 FT;Rope: 16mm Hercules Rope Blue;;",1,"5/8 Flat Washer Extra Thick SS",FW58ETSS,4,4,EA,899,PACK,0.004,0.004,,000,181,181,,,
,081517RR1143,,LPN-RSB,"Soft Rope Lily Pad Net with Spreader Bars, Netform Side Ropes and Associated SS Attachment Hardware;Size: 55.00 FT x 12.00 FT;Body Length: 33.00 FT;Rope: 16mm Hercules Rope Blue;;",1,"16mm Hercules Rope Blue",RNF16BL,267.2374,267.2374,M,140,CUTL,1.33619,1.33619,,000,181,181,,,
,081517RR1143,,LPN-RSB,"Soft Rope Lily Pad Net with Spreader Bars, Netform Side Ropes and Associated SS Attachment Hardware;Size: 55.00 FT x 12.00 FT;Body Length: 33.00 FT;Rope: 16mm Hercules Rope Blue;;",1,"5/8 x 3.0 316 HH Bolt SS",B583.0SS,4,4,EA,141,CUTL,0.06667,0.06667,,000,181,181,,,
,081517RR1143,,LPN-RSB,"Soft Rope Lily Pad Net with Spreader Bars, Netform Side Ropes and Associated SS Attachment Hardware;Size: 55.00 FT x 12.00 FT;Body Length: 33.00 FT;Rope: 16mm Hercules Rope Blue;;",1,"Acorn Nut 5/8 SS",AN58SS,4,4,EA,899,PACK,0.06667,0.06667,,000,181,181,,,
,081517RR1143,,LPN-RSB,"Soft Rope Lily Pad Net with Spreader Bars, Netform Side Ropes and Associated SS Attachment Hardware;Size: 55.00 FT x 12.00 FT;Body Length: 33.00 FT;Rope: 16mm Hercules Rope Blue;;",1,"5/8 Hexnut SS",HN58SS,4,4,EA,899,PACK,0.06667,0.06667,,000,181,181,,,
,081517RR1143,,LPN-RSB,"Soft Rope Lily Pad Net with Spreader Bars, Netform Side Ropes and Associated SS Attachment Hardware;Size: 55.00 FT x 12.00 FT;Body Length: 33.00 FT;Rope: 16mm Hercules Rope Blue;;",1,"5/8 Spring Lock Washer SS",LW58SS,4,4,EA,141,ASY,0.004,0.004,,000,181,181,,,
,081517RR1143,,LPN-RSB,"Soft Rope Lily Pad Net with Spreader Bars, Netform Side Ropes and Associated SS Attachment Hardware;Size: 55.00 FT x 12.00 FT;Body Length: 33.00 FT;Rope: 16mm Hercules Rope Blue;;",1,"5/8-11 x 2ft Threaded Rod SS",THR58SS,1.33,1.33,EA,899,PACK,0.00133,0.00133,,000,181,000,,,
,081517RR1143,,LPN-RSB,"Soft Rope Lily Pad Net with Spreader Bars, Netform Side Ropes and Associated SS Attachment Hardware;Size: 55.00 FT x 12.00 FT;Body Length: 33.00 FT;Rope: 16mm Hercules Rope Blue;;",1,"5/8in Lifting Eye Nut SS",LEN58SS,8,8,EA,141,ASY,0.008,0.008,,000,181,181,,,
,081517RR1143,,LPN-RSB,"Soft Rope Lily Pad Net with Spreader Bars, Netform Side Ropes and Associated SS Attachment Hardware;Size: 55.00 FT x 12.00 FT;Body Length: 33.00 FT;Rope: 16mm Hercules Rope Blue;;",1,"1/2 x 6 Jaw  Eye Closed Body",TB126JESS,2,2,EA,141,CUTL,0.03333,0.03333,,000,181,181,,,
,081517RR1143,,LPN-RSB,"Soft Rope Lily Pad Net with Spreader Bars, Netform Side Ropes and Associated SS Attachment Hardware;Size: 55.00 FT x 12.00 FT;Body Length: 33.00 FT;Rope: 16mm Hercules Rope Blue;;",1,"1/2in Synthetic Round Rope Thimble Black
1/2in Synthetic Round Rope Thi",TM12NY,68,68,EA,140,CUTL,0.28333,0.28333,,000,181,181,,,
